source:,"Table 32-10-0117-01  Production, disposition and farm value of poultry meat (x 1,000)",,,,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Production and disposition,Commodity,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1942,Prince Edward Island,2016A000211,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60808,3.3.2.3,35,,,,0
1942,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60570,4.1.1.1,980,,,,0
1942,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60601,4.1.1.2,2223,,,,0
1942,Nova Scotia,2016A000212,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60632,4.1.1.3,1097,,,,0
1942,Nova Scotia,2016A000212,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60753,4.1.2.1,12,,,,0
1942,Nova Scotia,2016A000212,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60781,4.1.2.2,67,,,,0
1942,Nova Scotia,2016A000212,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60809,4.1.2.3,38,,,,0
1942,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60571,4.2.1.1,395,,,,0
1942,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60602,4.2.1.2,896,,,,0
1942,Nova Scotia,2016A000212,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60633,4.2.1.3,442,,,,0
1942,Nova Scotia,2016A000212,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60754,4.2.2.1,1,,,,0
1942,Nova Scotia,2016A000212,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60782,4.2.2.2,8,,,,0
1942,Nova Scotia,2016A000212,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60810,4.2.2.3,5,,,,0
1942,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60572,4.3.1.1,500,,,,0
1942,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60603,4.3.1.2,1134,,,,0
1942,Nova Scotia,2016A000212,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60634,4.3.1.3,560,,,,0
1942,Nova Scotia,2016A000212,Sold,Turkey,Birds,Birds,37,thousands,3,v60755,4.3.2.1,10,,,,0
1942,Nova Scotia,2016A000212,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60783,4.3.2.2,52,,,,0
1942,Nova Scotia,2016A000212,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60811,4.3.2.3,29,,,,0
1942,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60573,5.1.1.1,839,,,,0
1942,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60604,5.1.1.2,1903,,,,0
1942,New Brunswick,2016A000213,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60635,5.1.1.3,907,,,,0
1942,New Brunswick,2016A000213,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60756,5.1.2.1,45,,,,0
1942,New Brunswick,2016A000213,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60784,5.1.2.2,244,,,,0
1942,New Brunswick,2016A000213,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60812,5.1.2.3,130,,,,0
1942,New Brunswick,2016A000213,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60574,5.2.1.1,398,,,,0
1942,New Brunswick,2016A000213,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60605,5.2.1.2,903,,,,0
1942,New Brunswick,2016A000213,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60636,5.2.1.3,430,,,,0
1942,New Brunswick,2016A000213,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60757,5.2.2.1,6,,,,0
1942,New Brunswick,2016A000213,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60785,5.2.2.2,30,,,,0
1942,New Brunswick,2016A000213,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60813,5.2.2.3,16,,,,0
1942,New Brunswick,2016A000213,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60575,5.3.1.1,382,,,,0
1942,New Brunswick,2016A000213,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60606,5.3.1.2,866,,,,0
1942,New Brunswick,2016A000213,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60637,5.3.1.3,413,,,,0
1942,New Brunswick,2016A000213,Sold,Turkey,Birds,Birds,37,thousands,3,v60758,5.3.2.1,35,,,,0
1942,New Brunswick,2016A000213,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60786,5.3.2.2,192,,,,0
1942,New Brunswick,2016A000213,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60814,5.3.2.3,103,,,,0
1942,Quebec,2016A000224,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60576,6.1.1.1,6178,,,,0
1942,Quebec,2016A000224,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60607,6.1.1.2,14011,,,,0
1942,Quebec,2016A000224,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60638,6.1.1.3,6735,,,,0
1942,Quebec,2016A000224,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60759,6.1.2.1,196,,,,0
1942,Quebec,2016A000224,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60787,6.1.2.2,1067,,,,0
1942,Quebec,2016A000224,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60815,6.1.2.3,548,,,,0
1942,Quebec,2016A000224,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60577,6.2.1.1,1762,,,,0
1942,Quebec,2016A000224,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60608,6.2.1.2,3996,,,,0
1942,Quebec,2016A000224,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60639,6.2.1.3,1921,,,,0
1942,Quebec,2016A000224,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60760,6.2.2.1,25,,,,0
1942,Quebec,2016A000224,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60788,6.2.2.2,133,,,,0
1942,Quebec,2016A000224,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60816,6.2.2.3,68,,,,0
1942,Quebec,2016A000224,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60578,6.3.1.1,4028,,,,0
1942,Quebec,2016A000224,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60609,6.3.1.2,9135,,,,0
1942,Quebec,2016A000224,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60640,6.3.1.3,4391,,,,0
1942,Quebec,2016A000224,Sold,Turkey,Birds,Birds,37,thousands,3,v60761,6.3.2.1,155,,,,0
1942,Quebec,2016A000224,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60789,6.3.2.2,846,,,,0
1942,Quebec,2016A000224,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60817,6.3.2.3,435,,,,0
1942,Ontario,2016A000235,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60579,7.1.1.1,16534,,,,0
1942,Ontario,2016A000235,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60610,7.1.1.2,37498,,,,0
1942,Ontario,2016A000235,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60641,7.1.1.3,18187,,,,0
1942,Ontario,2016A000235,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60762,7.1.2.1,620,,,,0
1942,Ontario,2016A000235,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60790,7.1.2.2,3378,,,,0
1942,Ontario,2016A000235,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60818,7.1.2.3,1780,,,,0
1942,Ontario,2016A000235,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60580,7.2.1.1,2859,,,,0
1942,Ontario,2016A000235,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60611,7.2.1.2,6484,,,,0
1942,Ontario,2016A000235,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60642,7.2.1.3,3145,,,,0
1942,Ontario,2016A000235,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60763,7.2.2.1,82,,,,0
1942,Ontario,2016A000235,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60791,7.2.2.2,448,,,,0
1942,Ontario,2016A000235,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60819,7.2.2.3,236,,,,0
1942,Ontario,2016A000235,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60581,7.3.1.1,13054,,,,0
1942,Ontario,2016A000235,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60612,7.3.1.2,29606,,,,0
1942,Ontario,2016A000235,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60643,7.3.1.3,14359,,,,0
1942,Ontario,2016A000235,Sold,Turkey,Birds,Birds,37,thousands,3,v60764,7.3.2.1,521,,,,0
1942,Ontario,2016A000235,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60792,7.3.2.2,2835,,,,0
1942,Ontario,2016A000235,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60820,7.3.2.3,1494,,,,0
1942,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60582,8.1.1.1,4400,,,,0
1942,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60613,8.1.1.2,9979,,,,0
1942,Manitoba,2016A000246,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60644,8.1.1.3,3741,,,,0
1942,Manitoba,2016A000246,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60765,8.1.2.1,794,,,,0
1942,Manitoba,2016A000246,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60793,8.1.2.2,4318,,,,0
1942,Manitoba,2016A000246,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60821,8.1.2.3,1980,,,,0
1942,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60583,8.2.1.1,1529,,,,0
1942,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60614,8.2.1.2,3468,,,,0
1942,Manitoba,2016A000246,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60645,8.2.1.3,1300,,,,0
1942,Manitoba,2016A000246,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60766,8.2.2.1,106,,,,0
1942,Manitoba,2016A000246,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60794,8.2.2.2,577,,,,0
1942,Manitoba,2016A000246,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60822,8.2.2.3,265,,,,0
1942,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60584,8.3.1.1,2690,,,,0
1942,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60615,8.3.1.2,6101,,,,0
1942,Manitoba,2016A000246,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60646,8.3.1.3,2287,,,,0
1942,Manitoba,2016A000246,Sold,Turkey,Birds,Birds,37,thousands,3,v60767,8.3.2.1,672,,,,0
1942,Manitoba,2016A000246,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60795,8.3.2.2,3656,,,,0
1942,Manitoba,2016A000246,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60823,8.3.2.3,1676,,,,0
1942,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60585,9.1.1.1,7669,,,,0
1942,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60616,9.1.1.2,17393,,,,0
1942,Saskatchewan,2016A000247,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60647,9.1.1.3,5752,,,,0
1942,Saskatchewan,2016A000247,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60768,9.1.2.1,1022,,,,0
1942,Saskatchewan,2016A000247,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60796,9.1.2.2,5563,,,,0
1942,Saskatchewan,2016A000247,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60824,9.1.2.3,2294,,,,0
1942,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60586,9.2.1.1,3370,,,,0
1942,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60617,9.2.1.2,7643,,,,0
1942,Saskatchewan,2016A000247,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60648,9.2.1.3,2528,,,,0
1942,Saskatchewan,2016A000247,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60769,9.2.2.1,137,,,,0
1942,Saskatchewan,2016A000247,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60797,9.2.2.2,746,,,,0
1942,Saskatchewan,2016A000247,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60825,9.2.2.3,307,,,,0
1942,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60587,9.3.1.1,4112,,,,0
1942,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60618,9.3.1.2,9326,,,,0
1942,Saskatchewan,2016A000247,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60649,9.3.1.3,3084,,,,0
1942,Saskatchewan,2016A000247,Sold,Turkey,Birds,Birds,37,thousands,3,v60770,9.3.2.1,867,,,,0
1942,Saskatchewan,2016A000247,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60798,9.3.2.2,4719,,,,0
1942,Saskatchewan,2016A000247,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60826,9.3.2.3,1946,,,,0
1942,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60588,10.1.1.1,5413,,,,0
1942,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60619,10.1.1.2,12276,,,,0
1942,Alberta,2016A000248,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60650,10.1.1.3,4438,,,,0
1942,Alberta,2016A000248,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60771,10.1.2.1,622,,,,0
1942,Alberta,2016A000248,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60799,10.1.2.2,3383,,,,0
1942,Alberta,2016A000248,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60827,10.1.2.3,1387,,,,0
1942,Alberta,2016A000248,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60589,10.2.1.1,2471,,,,0
1942,Alberta,2016A000248,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60620,10.2.1.2,5604,,,,0
1942,Alberta,2016A000248,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60651,10.2.1.3,2026,,,,0
1942,Alberta,2016A000248,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60772,10.2.2.1,84,,,,0
1942,Alberta,2016A000248,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60800,10.2.2.2,455,,,,0
1942,Alberta,2016A000248,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60828,10.2.2.3,186,,,,0
1942,Alberta,2016A000248,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60590,10.3.1.1,2749,,,,0
1942,Alberta,2016A000248,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60621,10.3.1.2,6235,,,,0
1942,Alberta,2016A000248,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60652,10.3.1.3,2254,,,,0
1942,Alberta,2016A000248,Sold,Turkey,Birds,Birds,37,thousands,3,v60773,10.3.2.1,529,,,,0
1942,Alberta,2016A000248,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60801,10.3.2.2,2882,,,,0
1942,Alberta,2016A000248,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60829,10.3.2.3,1182,,,,0
1942,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60591,11.1.1.1,1992,,,,0
1942,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60622,11.1.1.2,4518,,,,0
1942,British Columbia,2016A000259,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60653,11.1.1.3,1892,,,,0
1942,British Columbia,2016A000259,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60774,11.1.2.1,55,,,,0
1942,British Columbia,2016A000259,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60802,11.1.2.2,297,,,,0
1942,British Columbia,2016A000259,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60830,11.1.2.3,168,,,,0
1942,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60592,11.2.1.1,493,,,,0
1942,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60623,11.2.1.2,1118,,,,0
1942,British Columbia,2016A000259,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60654,11.2.1.3,468,,,,0
1942,British Columbia,2016A000259,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60775,11.2.2.1,6,,,,0
1942,British Columbia,2016A000259,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60803,11.2.2.2,35,,,,0
1942,British Columbia,2016A000259,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60831,11.2.2.3,20,,,,0
1942,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60593,11.3.1.1,1365,,,,0
1942,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60624,11.3.1.2,3096,,,,0
1942,British Columbia,2016A000259,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60655,11.3.1.3,1297,,,,0
1942,British Columbia,2016A000259,Sold,Turkey,Birds,Birds,37,thousands,3,v60776,11.3.2.1,41,,,,0
1942,British Columbia,2016A000259,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60804,11.3.2.2,220,,,,0
1942,British Columbia,2016A000259,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60832,11.3.2.3,125,,,,0
1943,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60563,1.1.1.1,46375,,,,0
1943,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60594,1.1.1.2,105177,,,,0
1943,Canada,2016A000011124,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60625,1.1.1.3,59876,,,,0
1943,Canada,2016A000011124,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60749,1.1.2.1,2497,,,,0
1943,Canada,2016A000011124,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60777,1.1.2.2,13593,,,,0
1943,Canada,2016A000011124,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60805,1.1.2.3,7076,,,,0
1943,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60564,3.1.1.1,568,,,,0
1943,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60595,3.1.1.2,1288,,,,0
1943,Prince Edward Island,2016A000211,"Production, total",Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60626,3.1.1.3,778,,,,0
1943,Prince Edward Island,2016A000211,"Production, total",Turkey,Birds,Birds,37,thousands,3,v60750,3.1.2.1,11,,,,0
1943,Prince Edward Island,2016A000211,"Production, total",Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60778,3.1.2.2,63,,,,0
1943,Prince Edward Island,2016A000211,"Production, total",Turkey,Value (dollars),Dollars,81,thousands,3,v60806,3.1.2.3,37,,,,0
1943,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60565,3.2.1.1,141,,,,0
1943,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60596,3.2.1.2,320,,,,0
1943,Prince Edward Island,2016A000211,Home consumption,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60627,3.2.1.3,193,,,,0
1943,Prince Edward Island,2016A000211,Home consumption,Turkey,Birds,Birds,37,thousands,3,v60751,3.2.2.1,1,,,,0
1943,Prince Edward Island,2016A000211,Home consumption,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60779,3.2.2.2,8,,,,0
1943,Prince Edward Island,2016A000211,Home consumption,Turkey,Value (dollars),Dollars,81,thousands,3,v60807,3.2.2.3,5,,,,0
1943,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Birds,Birds,37,thousands,3,v60566,3.3.1.1,417,,,,0
1943,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Weight (kilograms),Kilograms,192,thousands,3,v60597,3.3.1.2,946,,,,0
1943,Prince Edward Island,2016A000211,Sold,Chicken (including stewing hen),Value (dollars),Dollars,81,thousands,3,v60628,3.3.1.3,571,,,,0
1943,Prince Edward Island,2016A000211,Sold,Turkey,Birds,Birds,37,thousands,3,v60752,3.3.2.1,10,,,,0
1943,Prince Edward Island,2016A000211,Sold,Turkey,Weight (kilograms),Kilograms,192,thousands,3,v60780,3.3.2.2,54,,,,0
1943,Prince Edward Island,2016A000211,Sold,Turkey,Value (dollars),Dollars,81,thousands,3,v60808,3.3.2.3,31,,,,0
