source:,"Table 32-10-0107-01  Aquaculture, production and value",,,,,,,,,** finfish production is reported as gutted head-on. Shellfish is reported as whole,,,,,
REF_DATE,GEO,DGUID,Finfish and shellfish,Production,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2014,Canada,2016A000011124,Scallops,Dollars,Dollars,81,thousands,3,v110677,1.11.2,667,,,,0
2014,Canada,2016A000011124,Other shellfish,Tonnes,Tonnes,287,units,0,v110688,1.12.1,119,,,,0
2014,Canada,2016A000011124,Other shellfish,Dollars,Dollars,81,thousands,3,v110699,1.12.2,1764,,,,0
2014,Newfoundland and Labrador,2016A000210,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596789,2.13.1,9240,,,,0
2014,Newfoundland and Labrador,2016A000210,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596790,2.13.2,58445,,,,0
2014,Newfoundland and Labrador,2016A000210,Total aquaculture,Tonnes,Tonnes,287,units,0,v110733,2.1.1,9240,,,,0
2014,Newfoundland and Labrador,2016A000210,Total aquaculture,Dollars,Dollars,81,thousands,3,v110744,2.1.2,58445,,,,0
2014,Newfoundland and Labrador,2016A000210,Total finfish,Tonnes,Tonnes,287,units,0,v110579,2.2.1,5980,,,,0
2014,Newfoundland and Labrador,2016A000210,Total finfish,Dollars,Dollars,81,thousands,3,v110590,2.2.2,53415,,,,0
2014,Newfoundland and Labrador,2016A000210,Salmon,Tonnes,Tonnes,287,units,0,v110491,2.3.1,,..,,,0
2014,Newfoundland and Labrador,2016A000210,Salmon,Dollars,Dollars,81,thousands,3,v110502,2.3.2,,..,,,0
2014,Newfoundland and Labrador,2016A000210,Trout,Tonnes,Tonnes,287,units,0,v110513,2.4.1,,..,,,0
2014,Newfoundland and Labrador,2016A000210,Trout,Dollars,Dollars,81,thousands,3,v110524,2.4.2,,..,,,0
2014,Newfoundland and Labrador,2016A000210,Steelhead,Tonnes,Tonnes,287,units,0,v110535,2.5.1,,..,,,0
2014,Newfoundland and Labrador,2016A000210,Steelhead,Dollars,Dollars,81,thousands,3,v110546,2.5.2,,..,,,0
2014,Newfoundland and Labrador,2016A000210,Other finfish,Tonnes,Tonnes,287,units,0,v110557,2.6.1,,..,,,0
2014,Newfoundland and Labrador,2016A000210,Other finfish,Dollars,Dollars,81,thousands,3,v110568,2.6.2,,..,,,0
2014,Newfoundland and Labrador,2016A000210,Total shellfish,Tonnes,Tonnes,287,units,0,v110711,2.7.1,3260,,,,0
2014,Newfoundland and Labrador,2016A000210,Total shellfish,Dollars,Dollars,81,thousands,3,v110722,2.7.2,5030,,,,0
2014,Newfoundland and Labrador,2016A000210,Clams,Tonnes,Tonnes,287,units,0,v110601,2.8.1,0,,,,0
2014,Newfoundland and Labrador,2016A000210,Clams,Dollars,Dollars,81,thousands,3,v110612,2.8.2,0,,,,0
2014,Newfoundland and Labrador,2016A000210,Oysters,Tonnes,Tonnes,287,units,0,v110623,2.9.1,0,,,,0
2014,Newfoundland and Labrador,2016A000210,Oysters,Dollars,Dollars,81,thousands,3,v110634,2.9.2,0,,,,0
2014,Newfoundland and Labrador,2016A000210,Mussels,Tonnes,Tonnes,287,units,0,v110645,2.10.1,3260,,,,0
2014,Newfoundland and Labrador,2016A000210,Mussels,Dollars,Dollars,81,thousands,3,v110656,2.10.2,5030,,,,0
2014,Newfoundland and Labrador,2016A000210,Scallops,Tonnes,Tonnes,287,units,0,v110667,2.11.1,0,,,,0
2014,Newfoundland and Labrador,2016A000210,Scallops,Dollars,Dollars,81,thousands,3,v110678,2.11.2,0,,,,0
2014,Newfoundland and Labrador,2016A000210,Other shellfish,Tonnes,Tonnes,287,units,0,v110689,2.12.1,0,,,,0
2014,Newfoundland and Labrador,2016A000210,Other shellfish,Dollars,Dollars,81,thousands,3,v110700,2.12.2,0,,,,0
2014,Prince Edward Island,2016A000211,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596791,3.13.1,23807,,,,0
2014,Prince Edward Island,2016A000211,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596792,3.13.2,44237,,,,0
2014,Prince Edward Island,2016A000211,Total aquaculture,Tonnes,Tonnes,287,units,0,v110735,3.1.1,23807,,,,0
2014,Prince Edward Island,2016A000211,Total aquaculture,Dollars,Dollars,81,thousands,3,v110746,3.1.2,44237,,,,0
2014,Prince Edward Island,2016A000211,Total finfish,Tonnes,Tonnes,287,units,0,v110581,3.2.1,358,,,,0
2014,Prince Edward Island,2016A000211,Total finfish,Dollars,Dollars,81,thousands,3,v110592,3.2.2,3200,,,,0
2014,Prince Edward Island,2016A000211,Salmon,Tonnes,Tonnes,287,units,0,v110493,3.3.1,,..,,,0
2014,Prince Edward Island,2016A000211,Salmon,Dollars,Dollars,81,thousands,3,v110504,3.3.2,,..,,,0
2014,Prince Edward Island,2016A000211,Trout,Tonnes,Tonnes,287,units,0,v110515,3.4.1,,..,,,0
2014,Prince Edward Island,2016A000211,Trout,Dollars,Dollars,81,thousands,3,v110526,3.4.2,,..,,,0
2014,Prince Edward Island,2016A000211,Steelhead,Tonnes,Tonnes,287,units,0,v110537,3.5.1,,..,,,0
2014,Prince Edward Island,2016A000211,Steelhead,Dollars,Dollars,81,thousands,3,v110548,3.5.2,,..,,,0
2014,Prince Edward Island,2016A000211,Other finfish,Tonnes,Tonnes,287,units,0,v110559,3.6.1,,..,,,0
2014,Prince Edward Island,2016A000211,Other finfish,Dollars,Dollars,81,thousands,3,v110570,3.6.2,,..,,,0
2014,Prince Edward Island,2016A000211,Total shellfish,Tonnes,Tonnes,287,units,0,v110713,3.7.1,23448,,,,0
2014,Prince Edward Island,2016A000211,Total shellfish,Dollars,Dollars,81,thousands,3,v110724,3.7.2,41037,,,,0
2014,Prince Edward Island,2016A000211,Clams,Tonnes,Tonnes,287,units,0,v110603,3.8.1,92,,,,0
2014,Prince Edward Island,2016A000211,Clams,Dollars,Dollars,81,thousands,3,v110614,3.8.2,251,,,,0
2014,Prince Edward Island,2016A000211,Oysters,Tonnes,Tonnes,287,units,0,v110625,3.9.1,3309,,,,0
2014,Prince Edward Island,2016A000211,Oysters,Dollars,Dollars,81,thousands,3,v110636,3.9.2,9849,,,,0
2014,Prince Edward Island,2016A000211,Mussels,Tonnes,Tonnes,287,units,0,v110647,3.10.1,20047,,,,0
2014,Prince Edward Island,2016A000211,Mussels,Dollars,Dollars,81,thousands,3,v110658,3.10.2,30937,,,,0
2014,Prince Edward Island,2016A000211,Scallops,Tonnes,Tonnes,287,units,0,v110669,3.11.1,0,,,,0
2014,Prince Edward Island,2016A000211,Scallops,Dollars,Dollars,81,thousands,3,v110680,3.11.2,0,,,,0
2014,Prince Edward Island,2016A000211,Other shellfish,Tonnes,Tonnes,287,units,0,v110691,3.12.1,0,,,,0
2014,Prince Edward Island,2016A000211,Other shellfish,Dollars,Dollars,81,thousands,3,v110702,3.12.2,0,,,,0
2014,Nova Scotia,2016A000212,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596793,4.13.1,8743,,,,0
2014,Nova Scotia,2016A000212,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596794,4.13.2,60358,,,,0
2014,Nova Scotia,2016A000212,Total aquaculture,Tonnes,Tonnes,287,units,0,v110736,4.1.1,8743,,,,0
2014,Nova Scotia,2016A000212,Total aquaculture,Dollars,Dollars,81,thousands,3,v110747,4.1.2,60358,,,,0
2014,Nova Scotia,2016A000212,Total finfish,Tonnes,Tonnes,287,units,0,v110582,4.2.1,7102,,,,0
2014,Nova Scotia,2016A000212,Total finfish,Dollars,Dollars,81,thousands,3,v110593,4.2.2,56063,,,,0
2014,Nova Scotia,2016A000212,Salmon,Tonnes,Tonnes,287,units,0,v110494,4.3.1,6688,,,,0
2014,Nova Scotia,2016A000212,Salmon,Dollars,Dollars,81,thousands,3,v110505,4.3.2,47677,,,,0
2014,Nova Scotia,2016A000212,Trout,Tonnes,Tonnes,287,units,0,v110516,4.4.1,136,,,,0
2014,Nova Scotia,2016A000212,Trout,Dollars,Dollars,81,thousands,3,v110527,4.4.2,1987,,,,0
2014,Nova Scotia,2016A000212,Steelhead,Tonnes,Tonnes,287,units,0,v110538,4.5.1,0,,,,0
2014,Nova Scotia,2016A000212,Steelhead,Dollars,Dollars,81,thousands,3,v110549,4.5.2,0,,,,0
2014,Nova Scotia,2016A000212,Other finfish,Tonnes,Tonnes,287,units,0,v110560,4.6.1,278,,,,0
2014,Nova Scotia,2016A000212,Other finfish,Dollars,Dollars,81,thousands,3,v110571,4.6.2,6399,,,,0
2014,Nova Scotia,2016A000212,Total shellfish,Tonnes,Tonnes,287,units,0,v110714,4.7.1,1641,,,,0
2014,Nova Scotia,2016A000212,Total shellfish,Dollars,Dollars,81,thousands,3,v110725,4.7.2,4295,,,,0
2014,Nova Scotia,2016A000212,Clams,Tonnes,Tonnes,287,units,0,v110604,4.8.1,299,,,,0
2014,Nova Scotia,2016A000212,Clams,Dollars,Dollars,81,thousands,3,v110615,4.8.2,368,,,,0
2014,Nova Scotia,2016A000212,Oysters,Tonnes,Tonnes,287,units,0,v110626,4.9.1,314,,,,0
2014,Nova Scotia,2016A000212,Oysters,Dollars,Dollars,81,thousands,3,v110637,4.9.2,1181,,,,0
2014,Nova Scotia,2016A000212,Mussels,Tonnes,Tonnes,287,units,0,v110648,4.10.1,970,,,,0
2014,Nova Scotia,2016A000212,Mussels,Dollars,Dollars,81,thousands,3,v110659,4.10.2,1212,,,,0
2014,Nova Scotia,2016A000212,Scallops,Tonnes,Tonnes,287,units,0,v110670,4.11.1,,..,,,0
2014,Nova Scotia,2016A000212,Scallops,Dollars,Dollars,81,thousands,3,v110681,4.11.2,,..,,,0
2014,Nova Scotia,2016A000212,Other shellfish,Tonnes,Tonnes,287,units,0,v110692,4.12.1,58,,,,0
2014,Nova Scotia,2016A000212,Other shellfish,Dollars,Dollars,81,thousands,3,v110703,4.12.2,1534,,,,0
2014,New Brunswick,2016A000213,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596795,5.13.1,18077,,,,0
2014,New Brunswick,2016A000213,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596796,5.13.2,133897,,,,0
2014,New Brunswick,2016A000213,Total aquaculture,Tonnes,Tonnes,287,units,0,v110737,5.1.1,18077,,,,0
2014,New Brunswick,2016A000213,Total aquaculture,Dollars,Dollars,81,thousands,3,v110748,5.1.2,133897,,,,0
2014,New Brunswick,2016A000213,Total finfish,Tonnes,Tonnes,287,units,0,v110583,5.2.1,17184,,,,0
2014,New Brunswick,2016A000213,Total finfish,Dollars,Dollars,81,thousands,3,v110594,5.2.2,127414,,,,0
2014,New Brunswick,2016A000213,Salmon,Tonnes,Tonnes,287,units,0,v110495,5.3.1,17184,,,,0
2014,New Brunswick,2016A000213,Salmon,Dollars,Dollars,81,thousands,3,v110506,5.3.2,127414,,,,0
2014,New Brunswick,2016A000213,Trout,Tonnes,Tonnes,287,units,0,v110517,5.4.1,,..,,,0
2014,New Brunswick,2016A000213,Trout,Dollars,Dollars,81,thousands,3,v110528,5.4.2,,..,,,0
2014,New Brunswick,2016A000213,Steelhead,Tonnes,Tonnes,287,units,0,v110539,5.5.1,0,,,,0
2014,New Brunswick,2016A000213,Steelhead,Dollars,Dollars,81,thousands,3,v110550,5.5.2,0,,,,0
2014,New Brunswick,2016A000213,Other finfish,Tonnes,Tonnes,287,units,0,v110561,5.6.1,0,,,,0
2014,New Brunswick,2016A000213,Other finfish,Dollars,Dollars,81,thousands,3,v110572,5.6.2,0,,,,0
2014,New Brunswick,2016A000213,Total shellfish,Tonnes,Tonnes,287,units,0,v110715,5.7.1,893,,,,0
2014,New Brunswick,2016A000213,Total shellfish,Dollars,Dollars,81,thousands,3,v110726,5.7.2,6483,,,,0
2014,New Brunswick,2016A000213,Clams,Tonnes,Tonnes,287,units,0,v110605,5.8.1,0,,,,0
2014,New Brunswick,2016A000213,Clams,Dollars,Dollars,81,thousands,3,v110616,5.8.2,0,,,,0
2014,New Brunswick,2016A000213,Oysters,Tonnes,Tonnes,287,units,0,v110627,5.9.1,847,,,,0
2014,New Brunswick,2016A000213,Oysters,Dollars,Dollars,81,thousands,3,v110638,5.9.2,6326,,,,0
2014,New Brunswick,2016A000213,Mussels,Tonnes,Tonnes,287,units,0,v110649,5.10.1,,..,,,0
2014,New Brunswick,2016A000213,Mussels,Dollars,Dollars,81,thousands,3,v110660,5.10.2,,..,,,0
2014,New Brunswick,2016A000213,Scallops,Tonnes,Tonnes,287,units,0,v110671,5.11.1,5,,,,0
2014,New Brunswick,2016A000213,Scallops,Dollars,Dollars,81,thousands,3,v110682,5.11.2,22,,,,0
2014,New Brunswick,2016A000213,Other shellfish,Tonnes,Tonnes,287,units,0,v110693,5.12.1,41,,,,0
2014,New Brunswick,2016A000213,Other shellfish,Dollars,Dollars,81,thousands,3,v110704,5.12.2,135,,,,0
2014,Quebec,2016A000224,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596797,6.13.1,1529,,,,0
2014,Quebec,2016A000224,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596798,6.13.2,10603,,,,0
2014,Quebec,2016A000224,Re-stocking,Tonnes,Tonnes,287,units,0,v28596799,6.14.1,,..,,,0
2014,Quebec,2016A000224,Re-stocking,Dollars,Dollars,81,thousands,3,v28596800,6.14.2,,..,,,0
2014,Quebec,2016A000224,Total aquaculture,Tonnes,Tonnes,287,units,0,v110738,6.1.1,1529,,,,0
2014,Quebec,2016A000224,Total aquaculture,Dollars,Dollars,81,thousands,3,v110749,6.1.2,10603,,,,0
2014,Quebec,2016A000224,Total finfish,Tonnes,Tonnes,287,units,0,v110584,6.2.1,1134,,,,0
2014,Quebec,2016A000224,Total finfish,Dollars,Dollars,81,thousands,3,v110595,6.2.2,9340,,,,0
2014,Quebec,2016A000224,Salmon,Tonnes,Tonnes,287,units,0,v110496,6.3.1,0,,,,0
2014,Quebec,2016A000224,Salmon,Dollars,Dollars,81,thousands,3,v110507,6.3.2,0,,,,0
2014,Quebec,2016A000224,Trout,Tonnes,Tonnes,287,units,0,v110518,6.4.1,1126,,,,0
2014,Quebec,2016A000224,Trout,Dollars,Dollars,81,thousands,3,v110529,6.4.2,9168,,,,0
2014,Quebec,2016A000224,Steelhead,Tonnes,Tonnes,287,units,0,v110540,6.5.1,0,,,,0
2014,Quebec,2016A000224,Steelhead,Dollars,Dollars,81,thousands,3,v110551,6.5.2,0,,,,0
2014,Quebec,2016A000224,Other finfish,Tonnes,Tonnes,287,units,0,v110562,6.6.1,8,,,,0
2014,Quebec,2016A000224,Other finfish,Dollars,Dollars,81,thousands,3,v110573,6.6.2,172,,,,0
2014,Quebec,2016A000224,Total shellfish,Tonnes,Tonnes,287,units,0,v110716,6.7.1,395,,,,0
2014,Quebec,2016A000224,Total shellfish,Dollars,Dollars,81,thousands,3,v110727,6.7.2,1263,,,,0
2014,Quebec,2016A000224,Clams,Tonnes,Tonnes,287,units,0,v110606,6.8.1,0,,,,0
2014,Quebec,2016A000224,Clams,Dollars,Dollars,81,thousands,3,v110617,6.8.2,0,,,,0
2014,Quebec,2016A000224,Oysters,Tonnes,Tonnes,287,units,0,v110628,6.9.1,8,,,,0
2014,Quebec,2016A000224,Oysters,Dollars,Dollars,81,thousands,3,v110639,6.9.2,275,,,,0
2014,Quebec,2016A000224,Mussels,Tonnes,Tonnes,287,units,0,v110650,6.10.1,358,,,,0
2014,Quebec,2016A000224,Mussels,Dollars,Dollars,81,thousands,3,v110661,6.10.2,739,,,,0
2014,Quebec,2016A000224,Scallops,Tonnes,Tonnes,287,units,0,v110672,6.11.1,9,,,,0
2014,Quebec,2016A000224,Scallops,Dollars,Dollars,81,thousands,3,v110683,6.11.2,154,,,,0
2014,Quebec,2016A000224,Other shellfish,Tonnes,Tonnes,287,units,0,v110694,6.12.1,20,,,,0
2014,Quebec,2016A000224,Other shellfish,Dollars,Dollars,81,thousands,3,v110705,6.12.2,95,,,,0
2014,Ontario,2016A000235,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596801,7.13.1,4210,,,,0
2014,Ontario,2016A000235,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596802,7.13.2,21800,,,,0
2014,Ontario,2016A000235,Total aquaculture,Tonnes,Tonnes,287,units,0,v110739,7.1.1,4210,,,,0
2014,Ontario,2016A000235,Total aquaculture,Dollars,Dollars,81,thousands,3,v110750,7.1.2,21800,,,,0
2014,Ontario,2016A000235,Total finfish,Tonnes,Tonnes,287,units,0,v110585,7.2.1,4210,,,,0
2014,Ontario,2016A000235,Total finfish,Dollars,Dollars,81,thousands,3,v110596,7.2.2,21800,,,,0
2014,Ontario,2016A000235,Salmon,Tonnes,Tonnes,287,units,0,v110497,7.3.1,0,,,,0
2014,Ontario,2016A000235,Salmon,Dollars,Dollars,81,thousands,3,v110508,7.3.2,0,,,,0
2014,Ontario,2016A000235,Trout,Tonnes,Tonnes,287,units,0,v110519,7.4.1,4000,,,,0
2014,Ontario,2016A000235,Trout,Dollars,Dollars,81,thousands,3,v110530,7.4.2,20500,,,,0
2014,Ontario,2016A000235,Steelhead,Tonnes,Tonnes,287,units,0,v110541,7.5.1,0,,,,0
2014,Ontario,2016A000235,Steelhead,Dollars,Dollars,81,thousands,3,v110552,7.5.2,0,,,,0
2014,Ontario,2016A000235,Other finfish,Tonnes,Tonnes,287,units,0,v110563,7.6.1,210,,,,0
2014,Ontario,2016A000235,Other finfish,Dollars,Dollars,81,thousands,3,v110574,7.6.2,1300,,,,0
2014,Ontario,2016A000235,Total shellfish,Tonnes,Tonnes,287,units,0,v110717,7.7.1,0,,,,0
2014,Ontario,2016A000235,Total shellfish,Dollars,Dollars,81,thousands,3,v110728,7.7.2,0,,,,0
2014,Ontario,2016A000235,Clams,Tonnes,Tonnes,287,units,0,v110607,7.8.1,0,,,,0
2014,Ontario,2016A000235,Clams,Dollars,Dollars,81,thousands,3,v110618,7.8.2,0,,,,0
2014,Ontario,2016A000235,Oysters,Tonnes,Tonnes,287,units,0,v110629,7.9.1,0,,,,0
2014,Ontario,2016A000235,Oysters,Dollars,Dollars,81,thousands,3,v110640,7.9.2,0,,,,0
2014,Ontario,2016A000235,Mussels,Tonnes,Tonnes,287,units,0,v110651,7.10.1,0,,,,0
2014,Ontario,2016A000235,Mussels,Dollars,Dollars,81,thousands,3,v110662,7.10.2,0,,,,0
2014,Ontario,2016A000235,Scallops,Tonnes,Tonnes,287,units,0,v110673,7.11.1,0,,,,0
2014,Ontario,2016A000235,Scallops,Dollars,Dollars,81,thousands,3,v110684,7.11.2,0,,,,0
2014,Ontario,2016A000235,Other shellfish,Tonnes,Tonnes,287,units,0,v110695,7.12.1,0,,,,0
2014,Ontario,2016A000235,Other shellfish,Dollars,Dollars,81,thousands,3,v110706,7.12.2,0,,,,0
2014,Manitoba,2016A000246,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596803,8.13.1,,x,,,0
2014,Manitoba,2016A000246,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596804,8.13.2,,x,,,0
2014,Manitoba,2016A000246,Total aquaculture,Tonnes,Tonnes,287,units,0,v110740,8.1.1,,x,,,0
2014,Manitoba,2016A000246,Total aquaculture,Dollars,Dollars,81,thousands,3,v110751,8.1.2,,x,,,0
2014,Manitoba,2016A000246,Total finfish,Tonnes,Tonnes,287,units,0,v110586,8.2.1,,x,,,0
2014,Manitoba,2016A000246,Total finfish,Dollars,Dollars,81,thousands,3,v110597,8.2.2,,x,,,0
2014,Manitoba,2016A000246,Salmon,Tonnes,Tonnes,287,units,0,v110498,8.3.1,,x,,,0
2014,Manitoba,2016A000246,Salmon,Dollars,Dollars,81,thousands,3,v110509,8.3.2,,x,,,0
2014,Manitoba,2016A000246,Trout,Tonnes,Tonnes,287,units,0,v110520,8.4.1,,x,,,0
2014,Manitoba,2016A000246,Trout,Dollars,Dollars,81,thousands,3,v110531,8.4.2,,x,,,0
2014,Manitoba,2016A000246,Steelhead,Tonnes,Tonnes,287,units,0,v110542,8.5.1,,x,,,0
2014,Manitoba,2016A000246,Steelhead,Dollars,Dollars,81,thousands,3,v110553,8.5.2,,x,,,0
2014,Manitoba,2016A000246,Other finfish,Tonnes,Tonnes,287,units,0,v110564,8.6.1,,x,,,0
2014,Manitoba,2016A000246,Other finfish,Dollars,Dollars,81,thousands,3,v110575,8.6.2,,x,,,0
2014,Manitoba,2016A000246,Total shellfish,Tonnes,Tonnes,287,units,0,v110718,8.7.1,,x,,,0
2014,Manitoba,2016A000246,Total shellfish,Dollars,Dollars,81,thousands,3,v110729,8.7.2,,x,,,0
2014,Manitoba,2016A000246,Clams,Tonnes,Tonnes,287,units,0,v110608,8.8.1,,x,,,0
2014,Manitoba,2016A000246,Clams,Dollars,Dollars,81,thousands,3,v110619,8.8.2,,x,,,0
2014,Manitoba,2016A000246,Oysters,Tonnes,Tonnes,287,units,0,v110630,8.9.1,,x,,,0
2014,Manitoba,2016A000246,Oysters,Dollars,Dollars,81,thousands,3,v110641,8.9.2,,x,,,0
2014,Manitoba,2016A000246,Mussels,Tonnes,Tonnes,287,units,0,v110652,8.10.1,,x,,,0
2014,Manitoba,2016A000246,Mussels,Dollars,Dollars,81,thousands,3,v110663,8.10.2,,x,,,0
2014,Manitoba,2016A000246,Scallops,Tonnes,Tonnes,287,units,0,v110674,8.11.1,,x,,,0
2014,Manitoba,2016A000246,Scallops,Dollars,Dollars,81,thousands,3,v110685,8.11.2,,x,,,0
2014,Manitoba,2016A000246,Other shellfish,Tonnes,Tonnes,287,units,0,v110696,8.12.1,,x,,,0
2014,Manitoba,2016A000246,Other shellfish,Dollars,Dollars,81,thousands,3,v110707,8.12.2,,x,,,0
2014,Saskatchewan,2016A000247,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596805,9.13.1,,x,,,0
2014,Saskatchewan,2016A000247,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596806,9.13.2,,x,,,0
2014,Saskatchewan,2016A000247,Total aquaculture,Tonnes,Tonnes,287,units,0,v110741,9.1.1,,x,,,0
2014,Saskatchewan,2016A000247,Total aquaculture,Dollars,Dollars,81,thousands,3,v110752,9.1.2,,x,,,0
2014,Saskatchewan,2016A000247,Total finfish,Tonnes,Tonnes,287,units,0,v110587,9.2.1,,x,,,0
2014,Saskatchewan,2016A000247,Total finfish,Dollars,Dollars,81,thousands,3,v110598,9.2.2,,x,,,0
2014,Saskatchewan,2016A000247,Salmon,Tonnes,Tonnes,287,units,0,v110499,9.3.1,,x,,,0
2014,Saskatchewan,2016A000247,Salmon,Dollars,Dollars,81,thousands,3,v110510,9.3.2,,x,,,0
2014,Saskatchewan,2016A000247,Trout,Tonnes,Tonnes,287,units,0,v110521,9.4.1,,x,,,0
2014,Saskatchewan,2016A000247,Trout,Dollars,Dollars,81,thousands,3,v110532,9.4.2,,x,,,0
2014,Saskatchewan,2016A000247,Steelhead,Tonnes,Tonnes,287,units,0,v110543,9.5.1,,x,,,0
2014,Saskatchewan,2016A000247,Steelhead,Dollars,Dollars,81,thousands,3,v110554,9.5.2,,x,,,0
2014,Saskatchewan,2016A000247,Other finfish,Tonnes,Tonnes,287,units,0,v110565,9.6.1,,x,,,0
2014,Saskatchewan,2016A000247,Other finfish,Dollars,Dollars,81,thousands,3,v110576,9.6.2,,x,,,0
2014,Saskatchewan,2016A000247,Total shellfish,Tonnes,Tonnes,287,units,0,v110719,9.7.1,,x,,,0
2014,Saskatchewan,2016A000247,Total shellfish,Dollars,Dollars,81,thousands,3,v110730,9.7.2,,x,,,0
2014,Saskatchewan,2016A000247,Clams,Tonnes,Tonnes,287,units,0,v110609,9.8.1,,x,,,0
2014,Saskatchewan,2016A000247,Clams,Dollars,Dollars,81,thousands,3,v110620,9.8.2,,x,,,0
2014,Saskatchewan,2016A000247,Oysters,Tonnes,Tonnes,287,units,0,v110631,9.9.1,,x,,,0
2014,Saskatchewan,2016A000247,Oysters,Dollars,Dollars,81,thousands,3,v110642,9.9.2,,x,,,0
2014,Saskatchewan,2016A000247,Mussels,Tonnes,Tonnes,287,units,0,v110653,9.10.1,,x,,,0
2014,Saskatchewan,2016A000247,Mussels,Dollars,Dollars,81,thousands,3,v110664,9.10.2,,x,,,0
2014,Saskatchewan,2016A000247,Scallops,Tonnes,Tonnes,287,units,0,v110675,9.11.1,,x,,,0
2014,Saskatchewan,2016A000247,Scallops,Dollars,Dollars,81,thousands,3,v110686,9.11.2,,x,,,0
2014,Saskatchewan,2016A000247,Other shellfish,Tonnes,Tonnes,287,units,0,v110697,9.12.1,,x,,,0
2014,Saskatchewan,2016A000247,Other shellfish,Dollars,Dollars,81,thousands,3,v110708,9.12.2,,x,,,0
2014,Alberta,2016A000248,Total aquaculture (including re-stocking),Tonnes,Tonnes,287,units,0,v28596807,10.13.1,,x,,,0
2014,Alberta,2016A000248,Total aquaculture (including re-stocking),Dollars,Dollars,81,thousands,3,v28596808,10.13.2,,x,,,0
2014,Alberta,2016A000248,Total aquaculture,Tonnes,Tonnes,287,units,0,v110742,10.1.1,,x,,,0
2014,Alberta,2016A000248,Total aquaculture,Dollars,Dollars,81,thousands,3,v110753,10.1.2,,x,,,0
2014,Alberta,2016A000248,Total finfish,Tonnes,Tonnes,287,units,0,v110588,10.2.1,,x,,,0
2014,Alberta,2016A000248,Total finfish,Dollars,Dollars,81,thousands,3,v110599,10.2.2,,x,,,0
2014,Alberta,2016A000248,Salmon,Tonnes,Tonnes,287,units,0,v110500,10.3.1,,x,,,0
2014,Alberta,2016A000248,Salmon,Dollars,Dollars,81,thousands,3,v110511,10.3.2,,x,,,0
2014,Alberta,2016A000248,Trout,Tonnes,Tonnes,287,units,0,v110522,10.4.1,,x,,,0
2014,Alberta,2016A000248,Trout,Dollars,Dollars,81,thousands,3,v110533,10.4.2,,x,,,0
2014,Alberta,2016A000248,Steelhead,Tonnes,Tonnes,287,units,0,v110544,10.5.1,,x,,,0
2014,Alberta,2016A000248,Steelhead,Dollars,Dollars,81,thousands,3,v110555,10.5.2,,x,,,0
2014,Alberta,2016A000248,Other finfish,Tonnes,Tonnes,287,units,0,v110566,10.6.1,,x,,,0
2014,Alberta,2016A000248,Other finfish,Dollars,Dollars,81,thousands,3,v110577,10.6.2,,x,,,0
2014,Alberta,2016A000248,Total shellfish,Tonnes,Tonnes,287,units,0,v110720,10.7.1,,x,,,0
2014,Alberta,2016A000248,Total shellfish,Dollars,Dollars,81,thousands,3,v110731,10.7.2,,x,,,0
2014,Alberta,2016A000248,Clams,Tonnes,Tonnes,287,units,0,v110610,10.8.1,,x,,,0
2014,Alberta,2016A000248,Clams,Dollars,Dollars,81,thousands,3,v110621,10.8.2,,x,,,0
2014,Alberta,2016A000248,Oysters,Tonnes,Tonnes,287,units,0,v110632,10.9.1,,x,,,0
2014,Alberta,2016A000248,Oysters,Dollars,Dollars,81,thousands,3,v110643,10.9.2,,x,,,0
2014,Alberta,2016A000248,Mussels,Tonnes,Tonnes,287,units,0,v110654,10.10.1,,x,,,0
2014,Alberta,2016A000248,Mussels,Dollars,Dollars,81,thousands,3,v110665,10.10.2,,x,,,0
2014,Alberta,2016A000248,Scallops,Tonnes,Tonnes,287,units,0,v110676,10.11.1,,x,,,0
2014,Alberta,2016A000248,Scallops,Dollars,Dollars,81,thousands,3,v110687,10.11.2,,x,,,0
2014,Alberta,2016A000248,Other shellfish,Tonnes,Tonnes,287,units,0,v110698,10.12.1,,x,,,0
