source,"Table 32-10-0110-01  Cash receipts from milk and cream sold off farms (x 1,000)",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Dairy distribution,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
15-Jan,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units,0,v382202,7.5,91898,,,,0
15-Jan,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units,0,v382203,7.6,126501,,,,0
15-Jan,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units,0,v382208,8.4,28715,,,,0
15-Jan,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units,0,v382209,8.5,9623,,,,0
15-Jan,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units,0,v382210,8.6,19092,,,,0
15-Jan,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units,0,v382215,9.4,20239,,,,0
15-Jan,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units,0,v382216,9.5,8738,,,,0
15-Jan,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units,0,v382217,9.6,11501,,,,0
15-Jan,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units,0,v382222,10.4,59514,,,,0
15-Jan,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units,0,v382223,10.5,30131,,,,0
15-Jan,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units,0,v382224,10.6,29383,,,,0
15-Jan,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units,0,v382162,11.4,59673,,,,0
15-Jan,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units,0,v382163,11.5,27884,,,,0
15-Jan,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units,0,v382164,11.6,31789,,,,0
15-Feb,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units,0,v382155,1.4,612398,,,,0
15-Feb,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units,0,v382156,1.5,220533,,,,0
15-Feb,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units,0,v382157,1.6,391866,,,,0
15-Feb,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units,0,v382166,2.4,3782,,,,0
15-Feb,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units,0,v382167,2.5,2842,,,,0
15-Feb,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units,0,v382168,2.6,940,,,,0
15-Feb,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units,0,v382173,3.4,7788,,,,0
15-Feb,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units,0,v382174,3.5,916,,,,0
15-Feb,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units,0,v382175,3.6,6872,,,,0
15-Feb,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units,0,v382180,4.4,13505,,,,0
15-Feb,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units,0,v382181,4.5,6823,,,,0
15-Feb,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units,0,v382182,4.6,6681,,,,0
15-Feb,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units,0,v382187,5.4,10510,,,,0
15-Feb,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units,0,v382188,5.5,5044,,,,0
15-Feb,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units,0,v382189,5.6,5465,,,,0
15-Feb,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units,0,v382194,6.4,225703,,,,0
15-Feb,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units,0,v382195,6.5,47182,,,,0
15-Feb,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units,0,v382196,6.6,178521,,,,0
15-Feb,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units,0,v382201,7.4,197318,,,,0
15-Feb,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units,0,v382202,7.5,86152,,,,0
15-Feb,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units,0,v382203,7.6,111167,,,,0
15-Feb,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units,0,v382208,8.4,26314,,,,0
15-Feb,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units,0,v382209,8.5,8945,,,,0
15-Feb,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units,0,v382210,8.6,17369,,,,0
15-Feb,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units,0,v382215,9.4,18570,,,,0
15-Feb,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units,0,v382216,9.5,8097,,,,0
15-Feb,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units,0,v382217,9.6,10472,,,,0
15-Feb,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units,0,v382222,10.4,54033,,,,0
15-Feb,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units,0,v382223,10.5,28234,,,,0
15-Feb,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units,0,v382224,10.6,25798,,,,0
15-Feb,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units,0,v382162,11.4,54875,,,,0
15-Feb,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units,0,v382163,11.5,26297,,,,0
15-Feb,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units,0,v382164,11.6,28578,,,,0
15-Mar,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units,0,v382155,1.4,688090,,,,0
15-Mar,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units,0,v382156,1.5,243132,,,,0
15-Mar,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units,0,v382157,1.6,444957,,,,0
15-Mar,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units,0,v382166,2.4,4019,,,,0
15-Mar,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units,0,v382167,2.5,3196,,,,0
15-Mar,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units,0,v382168,2.6,823,,,,0
15-Mar,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units,0,v382173,3.4,8695,,,,0
15-Mar,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units,0,v382174,3.5,1001,,,,0
15-Mar,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units,0,v382175,3.6,7694,,,,0
15-Mar,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units,0,v382180,4.4,15068,,,,0
15-Mar,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units,0,v382181,4.5,7350,,,,0
15-Mar,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units,0,v382182,4.6,7718,,,,0
15-Mar,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units,0,v382187,5.4,11761,,,,0
15-Mar,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units,0,v382188,5.5,5547,,,,0
15-Mar,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units,0,v382189,5.6,6214,,,,0
15-Mar,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units,0,v382194,6.4,253144,,,,0
15-Mar,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units,0,v382195,6.5,53046,,,,0
15-Mar,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units,0,v382196,6.6,200098,,,,0
15-Mar,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units,0,v382201,7.4,223819,,,,0
15-Mar,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units,0,v382202,7.5,95133,,,,0
15-Mar,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units,0,v382203,7.6,128685,,,,0
15-Mar,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units,0,v382208,8.4,29637,,,,0
15-Mar,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units,0,v382209,8.5,9400,,,,0
15-Mar,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units,0,v382210,8.6,20236,,,,0
15-Mar,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units,0,v382215,9.4,20549,,,,0
15-Mar,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units,0,v382216,9.5,8873,,,,0
15-Mar,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units,0,v382217,9.6,11676,,,,0
15-Mar,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units,0,v382222,10.4,59949,,,,0
15-Mar,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units,0,v382223,10.5,30777,,,,0
15-Mar,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units,0,v382224,10.6,29173,,,,0
15-Mar,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units,0,v382162,11.4,61449,,,,0
15-Mar,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units,0,v382163,11.5,28810,,,,0
15-Mar,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units,0,v382164,11.6,32639,,,,0
15-Apr,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units,0,v382155,1.4,676218,,,,0
15-Apr,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units,0,v382156,1.5,234079,,,,0
15-Apr,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units,0,v382157,1.6,442139,,,,0
15-Apr,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units,0,v382166,2.4,4059,,,,0
15-Apr,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units,0,v382167,2.5,2880,,,,0
15-Apr,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units,0,v382168,2.6,1180,,,,0
15-Apr,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units,0,v382173,3.4,8575,,,,0
15-Apr,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units,0,v382174,3.5,963,,,,0
15-Apr,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units,0,v382175,3.6,7612,,,,0
15-Apr,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units,0,v382180,4.4,14917,,,,0
15-Apr,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units,0,v382181,4.5,6940,,,,0
15-Apr,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units,0,v382182,4.6,7977,,,,0
15-Apr,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units,0,v382187,5.4,11447,,,,0
15-Apr,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units,0,v382188,5.5,5240,,,,0
15-Apr,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units,0,v382189,5.6,6206,,,,0
15-Apr,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units,0,v382194,6.4,248542,,,,0
15-Apr,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units,0,v382195,6.5,50324,,,,0
15-Apr,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units,0,v382196,6.6,198217,,,,0
15-Apr,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units,0,v382201,7.4,221927,,,,0
15-Apr,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units,0,v382202,7.5,90018,,,,0
15-Apr,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units,0,v382203,7.6,131908,,,,0
15-Apr,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units,0,v382208,8.4,28934,,,,0
15-Apr,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units,0,v382209,8.5,9479,,,,0
15-Apr,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units,0,v382210,8.6,19455,,,,0
15-Apr,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units,0,v382215,9.4,19944,,,,0
15-Apr,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units,0,v382216,9.5,8802,,,,0
15-Apr,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units,0,v382217,9.6,11142,,,,0
15-Apr,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units,0,v382222,10.4,58007,,,,0
15-Apr,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units,0,v382223,10.5,30935,,,,0
15-Apr,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units,0,v382224,10.6,27072,,,,0
15-Apr,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units,0,v382162,11.4,59867,,,,0
15-Apr,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units,0,v382163,11.5,28496,,,,0
15-Apr,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units,0,v382164,11.6,31371,,,,0
15-May,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units,0,v382155,1.4,708672,,,,0
15-May,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units,0,v382156,1.5,234585,,,,0
15-May,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units,0,v382157,1.6,474087,,,,0
15-May,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units,0,v382166,2.4,4134,,,,0
15-May,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units,0,v382167,2.5,3078,,,,0
15-May,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units,0,v382168,2.6,1056,,,,0
15-May,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units,0,v382173,3.4,8962,,,,0
15-May,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units,0,v382174,3.5,994,,,,0
15-May,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units,0,v382175,3.6,7968,,,,0
15-May,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units,0,v382180,4.4,15613,,,,0
15-May,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units,0,v382181,4.5,7342,,,,0
15-May,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units,0,v382182,4.6,8271,,,,0
15-May,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units,0,v382187,5.4,11974,,,,0
15-May,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units,0,v382188,5.5,5327,,,,0
15-May,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units,0,v382189,5.6,6647,,,,0
15-May,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units,0,v382194,6.4,260494,,,,0
15-May,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units,0,v382195,6.5,48964,,,,0
15-May,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units,0,v382196,6.6,211531,,,,0
15-May,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units,0,v382201,7.4,234903,,,,0
15-May,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units,0,v382202,7.5,92327,,,,0
15-May,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units,0,v382203,7.6,142576,,,,0
15-May,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units,0,v382208,8.4,30167,,,,0
15-May,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units,0,v382209,8.5,9312,,,,0
15-May,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units,0,v382210,8.6,20855,,,,0
15-May,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units,0,v382215,9.4,20600,,,,0
15-May,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units,0,v382216,9.5,8751,,,,0
15-May,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units,0,v382217,9.6,11849,,,,0
15-May,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units,0,v382222,10.4,59979,,,,0
15-May,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units,0,v382223,10.5,29579,,,,0
15-May,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units,0,v382224,10.6,30400,,,,0
15-May,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units,0,v382162,11.4,61844,,,,0
15-May,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units,0,v382163,11.5,28911,,,,0
15-May,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units,0,v382164,11.6,32933,,,,0
15-Jun,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units,0,v382155,1.4,687793,,,,0
15-Jun,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units,0,v382156,1.5,233503,,,,0
15-Jun,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units,0,v382157,1.6,454290,,,,0
15-Jun,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units,0,v382166,2.4,4002,,,,0
15-Jun,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units,0,v382167,2.5,2973,,,,0
15-Jun,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units,0,v382168,2.6,1029,,,,0
15-Jun,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units,0,v382173,3.4,8862,,,,0
15-Jun,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units,0,v382174,3.5,1031,,,,0
15-Jun,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units,0,v382175,3.6,7831,,,,0
15-Jun,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units,0,v382180,4.4,15177,,,,0
15-Jun,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units,0,v382181,4.5,7223,,,,0
15-Jun,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units,0,v382182,4.6,7955,,,,0
15-Jun,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units,0,v382187,5.4,11811,,,,0
15-Jun,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units,0,v382188,5.5,5212,,,,0
15-Jun,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units,0,v382189,5.6,6599,,,,0
15-Jun,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units,0,v382194,6.4,251976,,,,0
15-Jun,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units,0,v382195,6.5,48146,,,,0
15-Jun,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units,0,v382196,6.6,203830,,,,0
15-Jun,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units,0,v382201,7.4,228622,,,,0
15-Jun,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units,0,v382202,7.5,92092,,,,0
15-Jun,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units,0,v382203,7.6,136531,,,,0
15-Jun,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units,0,v382208,8.4,29483,,,,0
15-Jun,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units,0,v382209,8.5,8930,,,,0
15-Jun,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units,0,v382210,8.6,20554,,,,0
15-Jun,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units,0,v382215,9.4,20117,,,,0
15-Jun,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units,0,v382216,9.5,8632,,,,0
15-Jun,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units,0,v382217,9.6,11485,,,,0
15-Jun,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units,0,v382222,10.4,58058,,,,0
15-Jun,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units,0,v382223,10.5,31057,,,,0
15-Jun,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units,0,v382224,10.6,27002,,,,0
15-Jun,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units,0,v382162,11.4,59683,,,,0
15-Jun,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units,0,v382163,11.5,28208,,,,0
15-Jun,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units,0,v382164,11.6,31475,,,,0
15-Jul,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units,0,v382155,1.4,702025,,,,0
15-Jul,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units,0,v382156,1.5,230336,,,,0
15-Jul,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units,0,v382157,1.6,471689,,,,0
15-Jul,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units,0,v382166,2.4,4147,,,,0
15-Jul,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units,0,v382167,2.5,3051,,,,0
15-Jul,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units,0,v382168,2.6,1096,,,,0
15-Jul,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units,0,v382173,3.4,9057,,,,0
15-Jul,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units,0,v382174,3.5,1115,,,,0
15-Jul,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units,0,v382175,3.6,7942,,,,0
15-Jul,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units,0,v382180,4.4,15326,,,,0
15-Jul,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units,0,v382181,4.5,7158,,,,0
15-Jul,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units,0,v382182,4.6,8168,,,,0
15-Jul,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units,0,v382187,5.4,11814,,,,0
15-Jul,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units,0,v382188,5.5,5251,,,,0
15-Jul,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units,0,v382189,5.6,6563,,,,0
15-Jul,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units,0,v382194,6.4,256974,,,,0
15-Jul,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units,0,v382195,6.5,48191,,,,0
15-Jul,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units,0,v382196,6.6,208782,,,,0
15-Jul,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units,0,v382201,7.4,233660,,,,0
15-Jul,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units,0,v382202,7.5,90310,,,,0
15-Jul,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units,0,v382203,7.6,143349,,,,0
15-Jul,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units,0,v382208,8.4,29645,,,,0
15-Jul,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units,0,v382209,8.5,9340,,,,0
15-Jul,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units,0,v382210,8.6,20305,,,,0
15-Jul,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units,0,v382215,9.4,20643,,,,0
15-Jul,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units,0,v382216,9.5,8591,,,,0
15-Jul,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units,0,v382217,9.6,12051,,,,0
15-Jul,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units,0,v382222,10.4,59650,,,,0
15-Jul,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units,0,v382223,10.5,27947,,,,0
15-Jul,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units,0,v382224,10.6,31703,,,,0
15-Jul,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units,0,v382162,11.4,61110,,,,0
15-Jul,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units,0,v382163,11.5,29381,,,,0
15-Jul,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units,0,v382164,11.6,31729,,,,0
15-Aug,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units,0,v382155,1.4,694270,,,,0
15-Aug,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units,0,v382156,1.5,229171,,,,0
15-Aug,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units,0,v382157,1.6,465099,,,,0
15-Aug,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units,0,v382166,2.4,4105,,,,0
15-Aug,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units,0,v382167,2.5,3072,,,,0
15-Aug,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units,0,v382168,2.6,1033,,,,0
15-Aug,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units,0,v382173,3.4,8749,,,,0
15-Aug,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units,0,v382174,3.5,1083,,,,0
15-Aug,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units,0,v382175,3.6,7666,,,,0
15-Aug,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units,0,v382180,4.4,15107,,,,0
15-Aug,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units,0,v382181,4.5,6866,,,,0
15-Aug,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units,0,v382182,4.6,8241,,,,0
15-Aug,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units,0,v382187,5.4,11702,,,,0
15-Aug,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units,0,v382188,5.5,4957,,,,0
15-Aug,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units,0,v382189,5.6,6744,,,,0
15-Aug,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units,0,v382194,6.4,252897,,,,0
15-Aug,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units,0,v382195,6.5,47343,,,,0
15-Aug,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units,0,v382196,6.6,205554,,,,0
15-Aug,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units,0,v382201,7.4,231277,,,,0
15-Aug,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units,0,v382202,7.5,89826,,,,0
15-Aug,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units,0,v382203,7.6,141450,,,,0
15-Aug,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units,0,v382208,8.4,29380,,,,0
15-Aug,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units,0,v382209,8.5,9110,,,,0
15-Aug,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units,0,v382210,8.6,20271,,,,0
15-Aug,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units,0,v382215,9.4,20628,,,,0
15-Aug,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units,0,v382216,9.5,9000,,,,0
15-Aug,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units,0,v382217,9.6,11628,,,,0
15-Aug,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units,0,v382222,10.4,59476,,,,0
15-Aug,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units,0,v382223,10.5,28350,,,,0
15-Aug,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units,0,v382224,10.6,31126,,,,0
15-Aug,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units,0,v382162,11.4,60950,,,,0
